N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor
559529,7/10/2021 12:03:00,14808,United Kingdom,251,"430,05"
553375,5/16/2021 14:53:00,14911,EIRE,368,"979,32"
C543356,2/7/2021 13:52:00,14443,United Kingdom,-3,"-3,75"
579448,11/29/2021 13:49:00,14390,United Kingdom,12,"4,68"
581023,12/7/2021 10:35:00,,United Kingdom,766,"6061,34"
536387,12/1/2020 9:58:00,16029,United Kingdom,1440,"3193,92"
570519,10/11/2021 10:42:00,,United Kingdom,5,"0,00"
C559949,7/14/2021 10:42:00,,EIRE,-2,"-5,90"
575576,11/10/2021 11:45:00,16025,United Kingdom,338,"439,66"
561633,7/28/2021 14:33:00,17949,United Kingdom,2565,"10303,95"
566287,9/11/2021 15:11:00,17218,United Kingdom,49,"133,37"
550011,4/14/2021 10:40:00,,United Kingdom,3,"9,35"
576175,11/14/2021 11:02:00,15291,United Kingdom,366,"318,12"
553997,5/20/2021 11:34:00,12656,France,473,"1118,40"
558616,6/30/2021 16:22:00,16045,United Kingdom,157,"269,40"
547019,3/18/2021 14:54:00,17841,United Kingdom,71,"115,78"
547850,3/27/2021 12:06:00,14472,United Kingdom,216,"311,57"
575046,11/8/2021 12:09:00,15039,United Kingdom,163,"246,21"
544586,2/21/2021 15:04:00,17338,United Kingdom,480,"1117,80"
561644,7/28/2021 15:15:00,16029,United Kingdom,264,"648,72"
541584,1/19/2021 14:12:00,,United Kingdom,54,"405,36"
547794,3/25/2021 12:13:00,14085,United Kingdom,220,"207,21"
545832,3/7/2021 13:12:00,,United Kingdom,2,"17,90"
C559495,7/8/2021 13:54:00,14267,United Kingdom,-2,"-5,80"
548332,3/30/2021 13:39:00,15364,United Kingdom,84,"331,80"
C569387,10/3/2021 16:49:00,14031,United Kingdom,-200,"-1416,00"
562435,8/4/2021 17:51:00,12693,Germany,34,"225,14"
556952,6/15/2021 16:57:00,,United Kingdom,1,"0,00"
561090,7/25/2021 9:55:00,,United Kingdom,24,"180,98"
556477,6/12/2021 12:20:00,12841,United Kingdom,86,"199,73"
573267,10/28/2021 12:44:00,,United Kingdom,20,"84,38"
572085,10/20/2021 14:23:00,14427,United Kingdom,20,"41,60"
558725,7/1/2021 14:31:00,,United Kingdom,37,"0,00"
551419,4/28/2021 13:51:00,12748,United Kingdom,1,"400,00"
579009,11/28/2021 9:14:00,16678,United Kingdom,12,"39,00"
562840,8/9/2021 16:27:00,14527,United Kingdom,59,"150,74"
549261,4/7/2021 12:35:00,14903,United Kingdom,284,"580,58"
574047,11/2/2021 13:26:00,13318,United Kingdom,176,"302,96"
556036,6/8/2021 12:37:00,15159,United Kingdom,8,"52,80"
565849,9/7/2021 12:50:00,14309,United Kingdom,236,"323,68"
543186,2/4/2021 11:40:00,17929,United Kingdom,36,"196,20"
C541586,1/19/2021 14:36:00,12383,Belgium,-3,"-11,25"
580977,12/6/2021 15:32:00,16569,United Kingdom,93,"124,20"
563196,8/12/2021 16:54:00,14406,United Kingdom,77,"156,75"
538163,12/9/2020 17:27:00,17841,United Kingdom,116,"257,95"
544063,2/15/2021 13:37:00,,United Kingdom,-9,"0,00"
546999,3/18/2021 13:47:00,17133,United Kingdom,266,"683,42"
544102,2/16/2021 10:32:00,14665,United Kingdom,86,"255,66"
570836,10/12/2021 13:55:00,17410,United Kingdom,203,"449,15"
581452,12/8/2021 18:03:00,17675,United Kingdom,324,"728,92"
544056,2/15/2021 12:48:00,13004,United Kingdom,202,"287,74"
551956,5/5/2021 12:22:00,15021,United Kingdom,110,"277,97"
561659,7/28/2021 16:11:00,17450,United Kingdom,1180,"3453,72"
543113,2/3/2021 13:06:00,13047,United Kingdom,211,"458,90"
542152,1/26/2021 10:33:00,13534,United Kingdom,121,"182,45"
538522,12/13/2020 9:09:00,16210,United Kingdom,552,"539,20"
571103,10/13/2021 15:50:00,18160,United Kingdom,147,"319,51"
574234,11/3/2021 12:28:00,15271,United Kingdom,55,"91,59"
543055,2/3/2021 10:41:00,12502,Spain,171,"617,25"
C549913,4/13/2021 9:02:00,14267,United Kingdom,-12,"-17,40"
559310,7/7/2021 13:33:00,15505,United Kingdom,630,"944,16"
576057,11/13/2021 15:06:00,15861,United Kingdom,57,"74,85"
550821,4/21/2021 8:54:00,12506,France,23,"73,50"
568049,9/23/2021 12:38:00,17841,United Kingdom,227,"459,34"
543036,2/2/2021 15:57:00,17223,United Kingdom,48,"133,95"
555107,5/31/2021 14:14:00,12594,Italy,267,"587,45"
C552049,5/6/2021 10:00:00,17548,United Kingdom,-58,"-103,30"
572672,10/25/2021 13:15:00,13340,United Kingdom,284,"597,68"
544452,2/20/2021 12:32:00,14162,United Kingdom,110,"177,68"
553863,5/19/2021 14:05:00,13418,United Kingdom,293,"446,82"
581200,12/7/2021 18:27:00,,United Kingdom,-21,"0,00"
561624,7/28/2021 13:54:00,16969,United Kingdom,352,"81,60"
558236,6/27/2021 14:55:00,,United Kingdom,6,"3,90"
C580641,12/5/2021 12:52:00,15621,United Kingdom,-14,"-55,30"
C568516,9/27/2021 12:45:00,14456,United Kingdom,-1,"-1,45"
538048,12/9/2020 13:14:00,15945,United Kingdom,52,"181,00"
545312,3/1/2021 13:51:00,15456,United Kingdom,205,"186,33"
541610,1/20/2021 10:18:00,16029,United Kingdom,165,"429,15"
572914,10/26/2021 16:25:00,12948,United Kingdom,68,"127,68"
C569636,10/5/2021 12:14:00,12841,United Kingdom,-74,"-145,95"
559657,7/11/2021 13:05:00,16701,United Kingdom,44,"21,96"
576573,11/15/2021 13:52:00,16600,United Kingdom,146,"104,10"
C565402,9/2/2021 17:51:00,16401,United Kingdom,-4,"-5,00"
541871,1/24/2021 9:41:00,,United Kingdom,227,"842,66"
567189,9/19/2021 9:10:00,17069,United Kingdom,338,"545,78"
570862,10/12/2021 15:35:00,17528,United Kingdom,360,"467,36"
575623,11/10/2021 13:14:00,14064,United Kingdom,275,"256,06"
581163,12/7/2021 14:34:00,12747,United Kingdom,122,"438,50"
537262,12/6/2020 11:26:00,15039,United Kingdom,266,"611,51"
561074,7/24/2021 15:46:00,13037,United Kingdom,137,"303,75"
C567767,9/22/2021 10:58:00,17460,United Kingdom,-59,"-159,85"
542602,1/30/2021 12:09:00,15579,United Kingdom,56,"199,60"
554158,5/23/2021 11:44:00,15563,United Kingdom,427,"465,43"
576879,11/16/2021 16:52:00,18006,United Kingdom,220,"444,68"
C569954,10/6/2021 18:34:00,14792,United Kingdom,-2,"-6,20"
566918,9/15/2021 14:50:00,12722,France,7,"67,98"
563215,8/14/2021 12:56:00,15683,United Kingdom,131,"193,75"
539980,12/23/2020 14:34:00,,United Kingdom,-36,"0,00"
545593,3/4/2021 10:31:00,17581,United Kingdom,16,"102,40"
569535,10/4/2021 15:41:00,15044,United Kingdom,157,"444,71"
571227,10/14/2021 13:54:00,12477,Germany,316,"1288,78"
581361,12/8/2021 12:31:00,17522,United Kingdom,102,"158,46"
577123,11/17/2021 18:34:00,,United Kingdom,-63,"0,00"
581133,12/7/2021 12:55:00,14904,United Kingdom,1392,"628,48"
565937,9/8/2021 10:52:00,13468,United Kingdom,52,"126,74"
C557047,6/16/2021 14:36:00,13488,United Kingdom,-3,"-44,85"
C577042,11/17/2021 13:35:00,13894,United Kingdom,-9,"-18,75"
560040,7/14/2021 14:28:00,,United Kingdom,3100,"0,00"
540827,1/11/2021 14:15:00,17569,United Kingdom,159,"344,14"
573510,10/31/2021 12:21:00,14808,United Kingdom,455,"534,19"
542741,1/31/2021 16:02:00,17375,United Kingdom,250,"176,66"
537403,12/6/2020 14:43:00,17191,United Kingdom,21,"30,45"
562542,8/5/2021 15:40:00,17377,United Kingdom,368,"314,69"
566221,9/9/2021 16:13:00,,United Kingdom,492,"1648,29"
C574061,11/2/2021 14:18:00,12474,Germany,-12,"-51,00"
576922,11/17/2021 10:51:00,17613,United Kingdom,20,"7,80"
554350,5/24/2021 8:51:00,13523,United Kingdom,25,"106,75"
553413,5/17/2021 9:45:00,,United Kingdom,-51,"0,00"
536831,12/2/2020 17:40:00,16029,United Kingdom,260,"569,40"
550940,4/21/2021 15:26:00,18008,United Kingdom,492,"615,00"
570417,10/10/2021 13:31:00,,United Kingdom,1,"3,82"
561802,7/29/2021 14:29:00,12748,United Kingdom,152,"161,68"
575324,11/9/2021 13:45:00,14240,United Kingdom,339,"663,49"
560640,7/20/2021 10:59:00,13854,United Kingdom,64,"313,76"
549531,4/8/2021 17:05:00,,United Kingdom,-750,"0,00"
574516,11/4/2021 13:38:00,,United Kingdom,-24,"0,00"
561029,7/24/2021 11:25:00,12490,France,236,"412,93"
552174,5/6/2021 13:07:00,15144,United Kingdom,24,"15,60"
566190,9/9/2021 13:20:00,12748,United Kingdom,328,"211,49"
578445,11/24/2021 12:25:00,15005,United Kingdom,191,"188,76"
540238,1/5/2021 14:44:00,,United Kingdom,171,"583,37"
C571009,10/13/2021 12:12:00,12612,Germany,-11,"-60,45"
538449,12/12/2020 12:24:00,17085,United Kingdom,228,"452,99"
562528,8/5/2021 13:52:00,12610,Italy,457,"946,75"
543456,2/8/2021 12:41:00,15753,United Kingdom,144,"79,20"
565207,9/1/2021 16:46:00,16764,United Kingdom,111,"260,49"
579403,11/29/2021 12:15:00,14503,United Kingdom,180,"436,10"
562523,8/5/2021 13:26:00,16174,United Kingdom,260,"304,20"
538592,12/13/2020 11:47:00,15854,United Kingdom,92,"230,10"
540464,1/7/2021 13:17:00,14298,United Kingdom,1070,"1429,90"
549314,4/8/2021 9:50:00,,United Kingdom,1,"1,95"
C575158,11/8/2021 16:20:00,15251,United Kingdom,-1,"-8,50"
566309,9/12/2021 9:38:00,14307,United Kingdom,24,"31,60"
546678,3/15/2021 16:39:00,12681,France,317,"565,54"
540704,1/11/2021 10:04:00,17742,United Kingdom,71,"302,57"
543246,2/4/2021 14:14:00,17315,United Kingdom,80,"103,25"
C562613,8/8/2021 12:11:00,15228,United Kingdom,-3,"-9,75"
560416,7/18/2021 14:40:00,14798,United Kingdom,28,"21,72"
C573754,11/1/2021 9:39:00,13126,United Kingdom,-1,"-19,95"
575948,11/13/2021 11:51:00,14661,United Kingdom,35,"107,95"
567287,9/19/2021 11:49:00,18232,United Kingdom,25,"92,35"
573373,10/30/2021 13:37:00,14684,United Kingdom,227,"274,56"
543852,2/14/2021 11:57:00,14258,United Kingdom,724,"1165,96"
550890,4/21/2021 12:00:00,14711,United Kingdom,187,"526,50"
C540129,1/5/2021 10:46:00,12578,Italy,-3,"-7,65"
575873,11/11/2021 12:53:00,17677,United Kingdom,396,"640,84"
541473,1/18/2021 11:30:00,17491,United Kingdom,240,"305,52"
569827,10/6/2021 12:26:00,13591,United Kingdom,222,"340,90"
574711,11/6/2021 14:20:00,14517,United Kingdom,18,"78,00"
552371,5/9/2021 12:28:00,17629,United Kingdom,110,"101,18"
541113,1/13/2021 15:18:00,16775,United Kingdom,27,"174,15"
547717,3/25/2021 8:53:00,16833,United Kingdom,12,"17,40"
539240,12/16/2020 13:15:00,15194,United Kingdom,902,"843,78"
C548723,4/4/2021 9:02:00,15874,United Kingdom,-7,"-26,60"
C559663,7/11/2021 13:33:00,17706,United Kingdom,-4,"-20,95"
556468,6/12/2021 11:26:00,14878,United Kingdom,33,"111,03"
563837,8/19/2021 13:03:00,15078,United Kingdom,150,"306,10"
567976,9/23/2021 10:26:00,13127,United Kingdom,127,"259,17"
547383,3/22/2021 15:42:00,12613,Germany,485,"803,66"
C579884,11/30/2021 17:34:00,14527,United Kingdom,-1,"-20,53"
544319,2/17/2021 15:03:00,14379,United Kingdom,128,"110,98"
575632,11/10/2021 13:44:00,12473,Germany,3,"1013,86"
567171,9/18/2021 12:42:00,17677,United Kingdom,400,"716,00"
540245,1/5/2021 15:42:00,13082,United Kingdom,1032,"379,44"
C569128,9/30/2021 13:34:00,15034,United Kingdom,-5,"-17,95"
C562799,8/9/2021 14:31:00,16609,United Kingdom,-2,"-3,30"
C554342,5/23/2021 17:42:00,16912,United Kingdom,-1,"-3,75"
561190,7/25/2021 13:37:00,17631,United Kingdom,93,"113,95"
C543787,2/11/2021 17:05:00,15061,United Kingdom,-48,"-40,80"
560119,7/15/2021 10:21:00,12815,Poland,140,"448,10"
559034,7/5/2021 14:56:00,13109,United Kingdom,260,"369,85"
554553,5/25/2021 9:59:00,,United Kingdom,-1300,"0,00"
555243,6/1/2021 13:52:00,13475,United Kingdom,78,"153,30"
540176,1/5/2021 12:40:00,17511,United Kingdom,1914,"3862,14"
571438,10/17/2021 13:25:00,15066,United Kingdom,317,"893,59"
576387,11/15/2021 9:55:00,15582,United Kingdom,46,"141,40"
558449,6/29/2021 13:40:00,,United Kingdom,-35,"0,00"
581338,12/8/2021 12:12:00,14646,Netherlands,140,"250,60"
554956,5/27/2021 15:17:00,,United Kingdom,1036,"4898,56"
577493,11/20/2021 12:13:00,17323,United Kingdom,159,"220,05"
545079,2/28/2021 10:30:00,18283,United Kingdom,59,"102,90"
553917,5/20/2021 8:30:00,17615,United Kingdom,41,"118,55"
578793,11/25/2021 12:21:00,16210,United Kingdom,528,"1909,62"
557788,6/22/2021 16:32:00,14088,United Kingdom,7,"33,16"
573175,10/28/2021 10:27:00,15096,United Kingdom,120,"219,39"
558535,6/30/2021 12:04:00,16904,United Kingdom,126,"279,77"
C580165,12/2/2021 11:21:00,12359,Cyprus,-6,"-91,25"
536783,12/2/2020 15:19:00,15061,United Kingdom,2909,"4076,48"
572845,10/26/2021 12:11:00,16013,United Kingdom,960,"864,00"
562883,8/10/2021 11:24:00,14056,United Kingdom,3,"6,30"
558234,6/27/2021 14:37:00,18073,United Kingdom,60,"65,40"
C538075,12/9/2020 14:12:00,13021,United Kingdom,-12,"-20,28"
555004,5/31/2021 9:37:00,13549,United Kingdom,53,"105,35"
559107,7/6/2021 11:22:00,15334,United Kingdom,114,"127,53"
575199,11/9/2021 9:48:00,12921,United Kingdom,439,"725,22"
580777,12/6/2021 11:06:00,14547,United Kingdom,95,"153,45"
537155,12/5/2020 13:05:00,12748,United Kingdom,66,"75,64"
566286,9/11/2021 14:58:00,14057,United Kingdom,252,"331,56"
553067,5/13/2021 11:44:00,16871,United Kingdom,366,"1110,51"
C545068,2/27/2021 15:07:00,14157,United Kingdom,-11,"-32,45"
536629,12/2/2020 10:55:00,17850,United Kingdom,12,"22,20"
566959,9/15/2021 17:00:00,17530,United Kingdom,341,"395,55"
575168,11/8/2021 17:19:00,15290,United Kingdom,246,"435,28"
550154,4/14/2021 14:45:00,13069,United Kingdom,35,"103,25"
553015,5/12/2021 18:55:00,12748,United Kingdom,18,"56,20"
572865,10/26/2021 13:01:00,17841,United Kingdom,164,"185,11"
576521,11/15/2021 12:34:00,18259,United Kingdom,336,"1070,40"
553239,5/16/2021 11:31:00,16226,United Kingdom,108,"109,32"
559297,7/7/2021 12:36:00,16743,United Kingdom,416,"428,49"
C539110,12/16/2020 11:10:00,16470,United Kingdom,-1,"-4,95"
563349,8/15/2021 13:51:00,14623,United Kingdom,71,"210,85"
574194,11/3/2021 11:58:00,15227,United Kingdom,145,"312,58"
566311,9/12/2021 9:41:00,15980,United Kingdom,78,"170,10"
C577819,11/22/2021 9:23:00,17313,United Kingdom,-20,"-40,71"
559886,7/13/2021 11:44:00,13669,United Kingdom,13,"48,15"
578679,11/25/2021 8:12:00,15117,United Kingdom,568,"348,10"
545184,2/28/2021 15:00:00,13292,United Kingdom,133,"249,57"
577180,11/18/2021 11:27:00,12380,Belgium,315,"1040,39"
562103,8/2/2021 14:23:00,13089,United Kingdom,30,"24,60"
572994,10/27/2021 11:10:00,17684,United Kingdom,145,"239,41"
560792,7/21/2021 10:32:00,15189,United Kingdom,110,"685,50"
C545330,3/1/2021 15:49:00,12352,Norway,-1,"-376,50"
565304,9/2/2021 12:18:00,,United Kingdom,-3167,"0,00"
577402,11/20/2021 10:11:00,15465,United Kingdom,248,"786,44"
565332,9/2/2021 14:09:00,13695,United Kingdom,260,"381,54"
C567536,9/21/2021 9:52:00,14284,United Kingdom,-4,"-16,80"
C569922,10/6/2021 17:38:00,16842,United Kingdom,-1,"-3,75"
571204,10/14/2021 12:34:00,17677,United Kingdom,6,"59,70"
567134,9/16/2021 14:20:00,12600,Germany,69,"282,90"
540524,1/9/2021 12:53:00,16735,United Kingdom,385,"660,36"
C555421,6/3/2021 10:36:00,12779,Poland,-4,"-25,00"
578070,11/22/2021 15:50:00,14329,United Kingdom,10,"16,50"
545276,3/1/2021 11:30:00,12933,United Kingdom,65,"110,75"
557117,6/16/2021 17:04:00,14849,United Kingdom,573,"620,58"
574198,11/3/2021 12:00:00,,United Kingdom,-40,"0,00"
556629,6/13/2021 14:55:00,14841,United Kingdom,284,"593,72"
561245,7/26/2021 11:27:00,,United Kingdom,4,"20,62"
580071,12/1/2021 13:47:00,15500,United Kingdom,120,"266,26"
559707,7/12/2021 10:04:00,12358,Austria,100,"484,86"
C542704,1/31/2021 12:48:00,15189,United Kingdom,-42,"-44,52"
554938,5/27/2021 13:34:00,12876,Belgium,651,"726,43"
C541261,1/16/2021 15:48:00,14404,United Kingdom,-8,"-39,60"
543978,2/14/2021 15:37:00,12867,United Kingdom,475,"424,16"
568952,9/29/2021 15:29:00,14305,United Kingdom,507,"810,51"
C572916,10/26/2021 16:29:00,16325,United Kingdom,-12,"-30,60"
546223,3/10/2021 12:22:00,14854,United Kingdom,288,"462,28"
552322,5/9/2021 9:16:00,17049,United Kingdom,108,"289,00"
571442,10/17/2021 13:39:00,17049,United Kingdom,654,"1283,96"
578431,11/24/2021 12:15:00,,United Kingdom,-18,"0,00"
563370,8/16/2021 9:34:00,16153,United Kingdom,122,"323,44"
568091,9/23/2021 14:41:00,,United Kingdom,-3,"0,00"
557110,6/16/2021 16:26:00,17865,United Kingdom,12,"102,00"
C545478,3/3/2021 11:08:00,16422,United Kingdom,-720,"-7,20"
558709,7/1/2021 13:02:00,17338,United Kingdom,336,"617,03"
561533,7/28/2021 9:32:00,16672,United Kingdom,186,"585,00"
540401,1/7/2021 9:31:00,16013,United Kingdom,112,"797,60"
537849,12/8/2020 15:35:00,13777,United Kingdom,60,"75,00"
559129,7/6/2021 12:50:00,17705,United Kingdom,74,"167,50"
552551,5/10/2021 10:45:00,15433,United Kingdom,118,"160,66"
545503,3/3/2021 11:34:00,15719,United Kingdom,78,"183,65"
538890,12/14/2020 16:39:00,12867,United Kingdom,377,"362,79"
C545997,3/8/2021 14:35:00,12679,France,-15,"-37,25"
C566626,9/14/2021 10:07:00,15380,United Kingdom,-2,"-7,90"
572193,10/21/2021 11:33:00,15061,United Kingdom,3176,"3648,60"
537831,12/8/2020 14:50:00,17894,United Kingdom,39,"106,77"
557306,6/19/2021 14:47:00,18062,United Kingdom,40,"234,60"
536595,12/1/2020 17:24:00,13576,United Kingdom,108,"349,15"
569336,10/3/2021 14:05:00,15088,United Kingdom,340,"864,19"
553679,5/18/2021 13:09:00,14565,United Kingdom,259,"710,14"
C560474,7/19/2021 10:46:00,12705,Germany,-2,"-3,90"
577769,11/21/2021 15:27:00,16379,United Kingdom,272,"453,08"
559174,7/7/2021 10:04:00,18263,United Kingdom,720,"503,80"
551995,5/5/2021 15:42:00,,United Kingdom,452,"1388,59"
566238,9/11/2021 11:24:00,17377,United Kingdom,44,"164,42"
C543767,2/11/2021 15:19:00,13767,United Kingdom,-2,"-7,50"
570180,10/7/2021 14:28:00,17509,United Kingdom,500,"898,14"
C552744,5/11/2021 11:15:00,16297,United Kingdom,-1,"-3,15"
556949,6/15/2021 16:56:00,,United Kingdom,1,"0,00"
570475,10/10/2021 16:47:00,,United Kingdom,46,"64,56"
576881,11/16/2021 17:10:00,14673,United Kingdom,233,"389,13"
548257,3/30/2021 10:54:00,13802,United Kingdom,1104,"2161,32"
578685,11/25/2021 9:07:00,16779,United Kingdom,216,"440,64"
558432,6/29/2021 12:16:00,17730,United Kingdom,225,"342,21"
547815,3/25/2021 14:19:00,13520,Switzerland,227,"490,78"
555352,6/2/2021 12:46:00,15838,United Kingdom,1110,"2105,98"
581098,12/7/2021 11:42:00,14911,EIRE,572,"1396,96"
575928,11/11/2021 17:18:00,,United Kingdom,6,"7,50"
541675,1/20/2021 13:49:00,12402,Belgium,94,"225,60"
555947,6/8/2021 10:45:00,14911,EIRE,2090,"2233,28"
C551948,5/5/2021 11:21:00,17511,United Kingdom,-11,"-36,43"
568676,9/28/2021 13:43:00,18242,United Kingdom,493,"1225,49"
558809,7/4/2021 11:10:00,,United Kingdom,68,"506,83"
C560874,7/21/2021 14:53:00,17677,United Kingdom,-6,"-13,50"
561704,7/29/2021 11:07:00,14606,United Kingdom,43,"111,17"
555590,6/6/2021 9:39:00,17690,United Kingdom,60,"75,00"
C545773,3/7/2021 12:06:00,17139,United Kingdom,-2,"-15,20"
549555,4/10/2021 12:52:00,13606,United Kingdom,129,"180,40"
542613,1/30/2021 14:36:00,17431,United Kingdom,292,"403,30"
555119,5/31/2021 15:22:00,15163,United Kingdom,48,"155,00"
C563591,8/18/2021 6:10:00,16145,United Kingdom,-4,"-5,00"
573133,10/27/2021 16:58:00,15288,United Kingdom,54,"300,16"
571551,10/18/2021 8:28:00,15637,United Kingdom,128,"223,36"
568704,9/28/2021 15:24:00,13321,United Kingdom,232,"308,32"
C561198,7/25/2021 14:45:00,16161,United Kingdom,-35,"-43,75"
575627,11/10/2021 13:28:00,17977,United Kingdom,342,"288,14"
549851,4/12/2021 15:08:00,16062,United Kingdom,209,"330,62"
563088,8/11/2021 16:51:00,,United Kingdom,7,"43,49"
549736,4/12/2021 9:02:00,13599,United Kingdom,102,"173,01"
549935,4/13/2021 11:16:00,,United Kingdom,-43,"0,00"
C543661,2/11/2021 10:41:00,12471,Germany,-19,"-124,80"
579188,11/28/2021 15:34:00,12748,United Kingdom,290,"466,72"
563194,8/12/2021 16:36:00,17858,United Kingdom,65,"320,30"
538342,12/10/2020 14:04:00,15514,United Kingdom,47,"39,95"
C552258,5/8/2021 11:09:00,16923,United Kingdom,-2,"-14,83"
570181,10/7/2021 14:28:00,16354,United Kingdom,6,"29,70"
C538997,12/15/2020 12:06:00,14426,United Kingdom,-2,"-11,20"
538162,12/9/2020 17:25:00,,United Kingdom,-100,"0,00"
568312,9/26/2021 12:54:00,18241,United Kingdom,88,"184,78"
557473,6/20/2021 13:28:00,17428,United Kingdom,216,"524,50"
553901,5/19/2021 17:48:00,14911,EIRE,284,"936,34"
575895,11/11/2021 14:50:00,17052,United Kingdom,261,"413,75"
563181,8/12/2021 14:32:00,16612,United Kingdom,62,"161,40"
560205,7/15/2021 13:55:00,17068,United Kingdom,10,"16,50"
565473,9/5/2021 10:27:00,16717,United Kingdom,240,"423,50"
571242,10/14/2021 15:04:00,17809,United Kingdom,1046,"1835,60"
C572114,10/20/2021 19:15:00,17169,United Kingdom,-4,"-6,65"
579867,11/30/2021 16:41:00,16265,United Kingdom,454,"789,90"
538263,12/10/2020 12:44:00,18065,United Kingdom,132,"228,12"
537667,12/8/2020 8:12:00,17870,United Kingdom,128,"326,40"
537440,12/6/2020 17:16:00,17869,United Kingdom,67,"214,32"
566866,9/15/2021 12:55:00,13694,United Kingdom,1088,"1596,24"
549585,4/11/2021 9:54:00,14616,United Kingdom,32,"158,40"
555946,6/8/2021 10:43:00,17238,United Kingdom,77,"184,59"
564471,8/25/2021 12:26:00,12583,France,171,"243,10"
C538802,12/14/2020 11:54:00,17017,United Kingdom,-8,"-22,80"
560215,7/15/2021 15:08:00,,United Kingdom,-84,"0,00"
550163,4/14/2021 16:26:00,14154,United Kingdom,351,"925,88"
569878,10/6/2021 15:12:00,,United Kingdom,-380,"0,00"
573375,10/30/2021 13:42:00,15521,United Kingdom,366,"673,42"
C564964,8/31/2021 15:00:00,17315,United Kingdom,-6,"-16,00"
C545443,3/2/2021 16:20:00,17442,United Kingdom,-2,"-12,60"
552813,5/11/2021 12:44:00,15079,United Kingdom,107,"314,47"
578008,11/22/2021 12:47:00,14657,United Kingdom,127,"209,28"
552052,5/6/2021 10:10:00,,United Kingdom,-8,"0,00"
572887,10/26/2021 13:47:00,12362,Belgium,213,"786,95"
C573756,11/1/2021 9:46:00,17865,United Kingdom,-19,"-55,35"
552554,5/10/2021 11:04:00,12843,United Kingdom,152,"319,51"
559147,7/6/2021 14:32:00,,United Kingdom,147,"0,00"
559929,7/14/2021 9:10:00,14265,Unspecified,271,"252,05"
551826,5/4/2021 12:33:00,17955,United Kingdom,20,"8,40"
550277,4/15/2021 12:48:00,12639,Sweden,201,"486,10"
572311,10/23/2021 15:45:00,14035,United Kingdom,172,"290,44"
553902,5/19/2021 18:02:00,15809,United Kingdom,79,"121,09"
C550770,4/20/2021 12:59:00,17856,United Kingdom,-9,"-9,54"
566186,9/9/2021 13:02:00,16603,United Kingdom,363,"296,62"
C567330,9/19/2021 14:46:00,13552,United Kingdom,-3,"-29,25"
